root,arm,benchmark,model,n_seeds,seed_min,seed_max,seeds,n_rows,dup_rows,n_files,n_hf,n_lf,max_budget_last,mtime_min,mtime_max,extra,cols
refig_20260908/results,blr_replace__hf_argmin,HOPV15,KnowledgeDistillation,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,15,149,29.900000000000077,2026-09-08 01:55,2026-09-08 01:55,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,HOPV15,Progressive,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,15,149,29.900000000000077,2026-09-08 01:53,2026-09-08 01:53,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,HOPV15,PseudoLabeling,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,15,149,29.900000000000077,2026-09-08 01:55,2026-09-08 01:57,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,HOPV15,Sequential,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,15,149,29.900000000000077,2026-09-08 01:53,2026-09-08 01:54,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,HOPV15,SoftParameterSharing,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,15,149,29.900000000000077,2026-09-08 01:56,2026-09-08 01:57,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,HOPV15,TwoStageJoint,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,15,149,29.900000000000077,2026-09-08 01:55,2026-09-08 01:55,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Matbench-Gap,Adapter,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 02:01,2026-09-08 02:02,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Matbench-Gap,Curriculum,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 02:00,2026-09-08 02:00,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Matbench-Gap,DNGOGradient,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 02:02,2026-09-08 02:03,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Matbench-Gap,DNGOJoint,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 02:02,2026-09-08 02:03,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Matbench-Gap,DomainAdaptationMMD,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 02:01,2026-09-08 02:03,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Matbench-Gap,KnowledgeDistillation,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 01:59,2026-09-08 02:01,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Matbench-Gap,Progressive,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 01:57,2026-09-08 01:58,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Matbench-Gap,PseudoLabeling,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 02:02,2026-09-08 02:03,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Matbench-Gap,Sequential,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 01:58,2026-09-08 01:58,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Matbench-Gap,SoftParameterSharing,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 02:01,2026-09-08 02:03,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Matbench-Gap,TwoStageJoint,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 01:59,2026-09-08 02:00,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Fav,Adapter,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 02:14,2026-09-08 02:17,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Fav,Curriculum,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 02:12,2026-09-08 02:15,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Fav,DNGOGradient,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 02:17,2026-09-08 02:18,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Fav,DNGOJoint,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 02:16,2026-09-08 02:18,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Fav,DomainAdaptationMMD,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 02:15,2026-09-08 02:18,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Fav,KnowledgeDistillation,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 02:13,2026-09-08 02:14,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Fav,Progressive,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 02:09,2026-09-08 02:11,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Fav,PseudoLabeling,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 02:17,2026-09-08 02:17,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Fav,Sequential,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 02:11,2026-09-08 02:13,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Fav,SoftParameterSharing,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 02:15,2026-09-08 02:17,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Fav,TwoStageJoint,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 02:12,2026-09-08 02:14,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Unfav,Adapter,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 02:15,2026-09-08 02:16,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Unfav,Curriculum,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 02:12,2026-09-08 02:13,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Unfav,DNGOGradient,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 02:14,2026-09-08 02:14,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Unfav,DNGOJoint,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 02:14,2026-09-08 02:15,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Unfav,DomainAdaptationMMD,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 02:15,2026-09-08 02:15,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Unfav,KnowledgeDistillation,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 02:14,2026-09-08 02:14,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Unfav,Progressive,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 02:12,2026-09-08 02:13,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Unfav,PseudoLabeling,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 02:15,2026-09-08 02:16,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Unfav,Sequential,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 02:12,2026-09-08 02:12,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Unfav,SoftParameterSharing,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 02:16,2026-09-08 02:16,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Park-Unfav,TwoStageJoint,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 02:14,2026-09-08 02:14,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Polarizability,Adapter,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,16,83,29.861000000000057,2026-09-08 01:52,2026-09-08 01:52,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Polarizability,Curriculum,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,16,83,29.861000000000057,2026-09-08 01:48,2026-09-08 01:49,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Polarizability,DNGOGradient,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,16,83,29.861000000000057,2026-09-08 01:50,2026-09-08 01:51,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results,blr_replace__hf_argmin,Polarizability,DNGOJoint,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,16,83,29.861000000000057,2026-09-08 01:51,2026-09-08 01:51,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
